PlanetNaturalId,PlanetName,Category,WorkforceLevel,FeeAmount,FeeCurrency
XD-354b,Magus,AGRICULTURE,SCIENTIST,20,NCC
XD-354b,Magus,CHEMISTRY,PIONEER,20,NCC
XD-354b,Magus,CHEMISTRY,SETTLER,20,NCC
XD-354b,Magus,CHEMISTRY,TECHNICIAN,20,NCC
XD-354b,Magus,CHEMISTRY,ENGINEER,20,NCC
XD-354b,Magus,CHEMISTRY,SCIENTIST,20,NCC
XD-354b,Magus,CONSTRUCTION,PIONEER,20,NCC
XD-354b,Magus,CONSTRUCTION,SETTLER,20,NCC
XD-354b,Magus,CONSTRUCTION,TECHNICIAN,20,NCC
XD-354b,Magus,CONSTRUCTION,ENGINEER,20,NCC
XD-354b,Magus,CONSTRUCTION,SCIENTIST,20,NCC
XD-354b,Magus,ELECTRONICS,PIONEER,20,NCC
XD-354b,Magus,ELECTRONICS,SETTLER,20,NCC
XD-354b,Magus,ELECTRONICS,TECHNICIAN,20,NCC
XD-354b,Magus,ELECTRONICS,ENGINEER,20,NCC
XD-354b,Magus,RESOURCE_EXTRACTION,SCIENTIST,20,NCC
XD-354b,Magus,FOOD_INDUSTRIES,PIONEER,20,NCC
XD-354b,Magus,FOOD_INDUSTRIES,TECHNICIAN,20,NCC
XD-354b,Magus,ELECTRONICS,SCIENTIST,20,NCC
XD-354b,Magus,AGRICULTURE,SETTLER,20,NCC
XD-354b,Magus,FUEL_REFINING,PIONEER,20,NCC
XD-354b,Magus,FUEL_REFINING,SETTLER,20,NCC
XD-354b,Magus,FUEL_REFINING,ENGINEER,20,NCC
XD-354b,Magus,FUEL_REFINING,SCIENTIST,20,NCC
XD-354b,Magus,MANUFACTURING,PIONEER,20,NCC
XD-354b,Magus,MANUFACTURING,SETTLER,20,NCC
XD-354b,Magus,MANUFACTURING,TECHNICIAN,20,NCC
XD-354b,Magus,MANUFACTURING,ENGINEER,20,NCC
XD-354b,Magus,MANUFACTURING,SCIENTIST,20,NCC
XD-354b,Magus,METALLURGY,PIONEER,20,NCC
XD-354b,Magus,METALLURGY,SETTLER,20,NCC
XD-354b,Magus,METALLURGY,TECHNICIAN,20,NCC
XD-354b,Magus,METALLURGY,ENGINEER,20,NCC
XD-354b,Magus,METALLURGY,SCIENTIST,20,NCC
XD-354b,Magus,RESOURCE_EXTRACTION,PIONEER,20,NCC
XD-354b,Magus,RESOURCE_EXTRACTION,SETTLER,20,NCC
XD-354b,Magus,RESOURCE_EXTRACTION,TECHNICIAN,20,NCC
XD-354b,Magus,RESOURCE_EXTRACTION,ENGINEER,20,NCC
XD-354b,Magus,FOOD_INDUSTRIES,SCIENTIST,20,NCC
XD-354b,Magus,AGRICULTURE,PIONEER,20,NCC
XD-354e,XD-354e,AGRICULTURE,TECHNICIAN,0,NCC
XD-354e,XD-354e,AGRICULTURE,ENGINEER,0,NCC
XD-354e,XD-354e,AGRICULTURE,SCIENTIST,0,NCC
XD-354e,XD-354e,CHEMISTRY,PIONEER,0,NCC
XD-354e,XD-354e,CHEMISTRY,SETTLER,0,NCC
XD-354e,XD-354e,AGRICULTURE,PIONEER,0,NCC
XD-354e,XD-354e,AGRICULTURE,SETTLER,0,NCC
XD-354e,XD-354e,CHEMISTRY,ENGINEER,0,NCC
XD-354e,XD-354e,RESOURCE_EXTRACTION,SCIENTIST,0,NCC
XD-354e,XD-354e,RESOURCE_EXTRACTION,ENGINEER,0,NCC
XD-354e,XD-354e,RESOURCE_EXTRACTION,TECHNICIAN,0,NCC
XD-354e,XD-354e,RESOURCE_EXTRACTION,SETTLER,0,NCC
XD-354e,XD-354e,RESOURCE_EXTRACTION,PIONEER,0,NCC
XD-354e,XD-354e,METALLURGY,SCIENTIST,0,NCC
XD-354e,XD-354e,METALLURGY,ENGINEER,0,NCC
XD-354e,XD-354e,METALLURGY,TECHNICIAN,0,NCC
XD-354e,XD-354e,METALLURGY,SETTLER,0,NCC
XD-354e,XD-354e,METALLURGY,PIONEER,0,NCC
XD-354e,XD-354e,MANUFACTURING,SCIENTIST,0,NCC
XD-354e,XD-354e,MANUFACTURING,ENGINEER,0,NCC
XD-354e,XD-354e,MANUFACTURING,TECHNICIAN,0,NCC
XD-354e,XD-354e,MANUFACTURING,SETTLER,0,NCC
XD-354e,XD-354e,MANUFACTURING,PIONEER,0,NCC
XD-354e,XD-354e,FUEL_REFINING,SCIENTIST,0,NCC
XD-354e,XD-354e,FUEL_REFINING,ENGINEER,0,NCC
XD-354e,XD-354e,FUEL_REFINING,TECHNICIAN,0,NCC
XD-354e,XD-354e,FUEL_REFINING,SETTLER,0,NCC
XD-354e,XD-354e,FUEL_REFINING,PIONEER,0,NCC
XD-354e,XD-354e,FOOD_INDUSTRIES,SCIENTIST,0,NCC
XD-354e,XD-354e,FOOD_INDUSTRIES,ENGINEER,0,NCC
XD-354e,XD-354e,FOOD_INDUSTRIES,TECHNICIAN,0,NCC
XD-354e,XD-354e,FOOD_INDUSTRIES,SETTLER,0,NCC
XD-354e,XD-354e,FOOD_INDUSTRIES,PIONEER,0,NCC
XD-354e,XD-354e,ELECTRONICS,SCIENTIST,0,NCC
XD-354e,XD-354e,ELECTRONICS,ENGINEER,0,NCC
XD-354e,XD-354e,ELECTRONICS,TECHNICIAN,0,NCC
XD-354e,XD-354e,ELECTRONICS,SETTLER,0,NCC
XD-354e,XD-354e,ELECTRONICS,PIONEER,0,NCC
XD-354e,XD-354e,CONSTRUCTION,SCIENTIST,0,NCC
XD-354e,XD-354e,CONSTRUCTION,ENGINEER,0,NCC
XD-354e,XD-354e,CONSTRUCTION,TECHNICIAN,0,NCC
XD-354e,XD-354e,CONSTRUCTION,SETTLER,0,NCC
XD-354e,XD-354e,CONSTRUCTION,PIONEER,0,NCC
XD-354e,XD-354e,CHEMISTRY,SCIENTIST,0,NCC
XD-354e,XD-354e,CHEMISTRY,TECHNICIAN,0,NCC
XD-492e,XD-492e,CHEMISTRY,TECHNICIAN,0,NCC
XD-492e,XD-492e,CHEMISTRY,SETTLER,0,NCC
XD-492e,XD-492e,CHEMISTRY,PIONEER,0,NCC
XD-492e,XD-492e,AGRICULTURE,SCIENTIST,0,NCC
XD-492e,XD-492e,AGRICULTURE,ENGINEER,0,NCC
XD-492e,XD-492e,FOOD_INDUSTRIES,TECHNICIAN,0,NCC
XD-492e,XD-492e,FOOD_INDUSTRIES,SCIENTIST,0,NCC
XD-492e,XD-492e,AGRICULTURE,SETTLER,0,NCC
XD-492e,XD-492e,FUEL_REFINING,PIONEER,0,NCC
XD-492e,XD-492e,RESOURCE_EXTRACTION,SCIENTIST,0,NCC
XD-492e,XD-492e,RESOURCE_EXTRACTION,ENGINEER,0,NCC
XD-492e,XD-492e,RESOURCE_EXTRACTION,TECHNICIAN,0,NCC
XD-492e,XD-492e,RESOURCE_EXTRACTION,SETTLER,0,NCC
XD-492e,XD-492e,RESOURCE_EXTRACTION,PIONEER,0,NCC
XD-492e,XD-492e,METALLURGY,SCIENTIST,0,NCC
XD-492e,XD-492e,METALLURGY,ENGINEER,0,NCC
XD-492e,XD-492e,METALLURGY,TECHNICIAN,0,NCC
XD-492e,XD-492e,METALLURGY,SETTLER,0,NCC
XD-492e,XD-492e,METALLURGY,PIONEER,0,NCC
XD-492e,XD-492e,MANUFACTURING,SCIENTIST,0,NCC
XD-492e,XD-492e,MANUFACTURING,ENGINEER,0,NCC
XD-492e,XD-492e,MANUFACTURING,TECHNICIAN,0,NCC
XD-492e,XD-492e,MANUFACTURING,SETTLER,0,NCC
XD-492e,XD-492e,MANUFACTURING,PIONEER,0,NCC
XD-492e,XD-492e,FUEL_REFINING,SCIENTIST,0,NCC
XD-492e,XD-492e,FUEL_REFINING,ENGINEER,0,NCC
XD-492e,XD-492e,FUEL_REFINING,TECHNICIAN,0,NCC
XD-492e,XD-492e,FUEL_REFINING,SETTLER,0,NCC
XD-492e,XD-492e,AGRICULTURE,TECHNICIAN,0,NCC
XD-492e,XD-492e,CONSTRUCTION,SETTLER,0,NCC
XD-492e,XD-492e,CONSTRUCTION,TECHNICIAN,0,NCC
XD-492e,XD-492e,CONSTRUCTION,ENGINEER,0,NCC
XD-492e,XD-492e,CONSTRUCTION,SCIENTIST,0,NCC
XD-492e,XD-492e,ELECTRONICS,PIONEER,0,NCC
XD-492e,XD-492e,FOOD_INDUSTRIES,PIONEER,0,NCC
XD-492e,XD-492e,AGRICULTURE,PIONEER,0,NCC
XD-492e,XD-492e,ELECTRONICS,ENGINEER,0,NCC
XD-492e,XD-492e,ELECTRONICS,SCIENTIST,0,NCC
XD-492e,XD-492e,ELECTRONICS,TECHNICIAN,0,NCC
XD-492e,XD-492e,FOOD_INDUSTRIES,ENGINEER,0,NCC
XD-492e,XD-492e,FOOD_INDUSTRIES,SETTLER,0,NCC
XD-492e,XD-492e,ELECTRONICS,SETTLER,0,NCC
XD-492e,XD-492e,CONSTRUCTION,PIONEER,0,NCC
XD-492e,XD-492e,CHEMISTRY,SCIENTIST,0,NCC
XD-492e,XD-492e,CHEMISTRY,ENGINEER,0,NCC
XD-492f,XD-492f,MANUFACTURING,PIONEER,0,NCC
XD-492f,XD-492f,FUEL_REFINING,ENGINEER,0,NCC
XD-492f,XD-492f,FUEL_REFINING,TECHNICIAN,0,NCC
XD-492f,XD-492f,FUEL_REFINING,SETTLER,0,NCC
XD-492f,XD-492f,FUEL_REFINING,PIONEER,0,NCC
XD-492f,XD-492f,FOOD_INDUSTRIES,SCIENTIST,0,NCC
XD-492f,XD-492f,RESOURCE_EXTRACTION,SCIENTIST,0,NCC
XD-492f,XD-492f,CONSTRUCTION,PIONEER,0,NCC
XD-492f,XD-492f,ELECTRONICS,SCIENTIST,0,NCC
XD-492f,XD-492f,RESOURCE_EXTRACTION,ENGINEER,0,NCC
XD-492f,XD-492f,ELECTRONICS,TECHNICIAN,0,NCC
XD-492f,XD-492f,ELECTRONICS,SETTLER,0,NCC
XD-492f,XD-492f,ELECTRONICS,PIONEER,0,NCC
XD-492f,XD-492f,CONSTRUCTION,SCIENTIST,0,NCC
XD-492f,XD-492f,CONSTRUCTION,ENGINEER,0,NCC
XD-492f,XD-492f,CONSTRUCTION,TECHNICIAN,0,NCC
XD-492f,XD-492f,CONSTRUCTION,SETTLER,0,NCC
XD-492f,XD-492f,CHEMISTRY,SCIENTIST,0,NCC
XD-492f,XD-492f,FOOD_INDUSTRIES,SETTLER,0,NCC
XD-492f,XD-492f,CHEMISTRY,ENGINEER,0,NCC
XD-492f,XD-492f,CHEMISTRY,TECHNICIAN,0,NCC
XD-492f,XD-492f,CHEMISTRY,SETTLER,0,NCC
XD-492f,XD-492f,CHEMISTRY,PIONEER,0,NCC
XD-492f,XD-492f,AGRICULTURE,SCIENTIST,0,NCC
XD-492f,XD-492f,AGRICULTURE,ENGINEER,0,NCC
XD-492f,XD-492f,AGRICULTURE,TECHNICIAN,0,NCC
XD-492f,XD-492f,AGRICULTURE,SETTLER,0,NCC
XD-492f,XD-492f,AGRICULTURE,PIONEER,0,NCC
XD-492f,XD-492f,FOOD_INDUSTRIES,PIONEER,0,NCC
XD-492f,XD-492f,ELECTRONICS,ENGINEER,0,NCC
XD-492f,XD-492f,FOOD_INDUSTRIES,TECHNICIAN,0,NCC
XD-492f,XD-492f,MANUFACTURING,ENGINEER,0,NCC
XD-492f,XD-492f,RESOURCE_EXTRACTION,TECHNICIAN,0,NCC
XD-492f,XD-492f,RESOURCE_EXTRACTION,SETTLER,0,NCC
XD-492f,XD-492f,RESOURCE_EXTRACTION,PIONEER,0,NCC
XD-492f,XD-492f,METALLURGY,SCIENTIST,0,NCC
XD-492f,XD-492f,METALLURGY,ENGINEER,0,NCC
XD-492f,XD-492f,METALLURGY,TECHNICIAN,0,NCC
XD-492f,XD-492f,FOOD_INDUSTRIES,ENGINEER,0,NCC
XD-492f,XD-492f,METALLURGY,PIONEER,0,NCC
XD-492f,XD-492f,MANUFACTURING,SCIENTIST,0,NCC
XD-492f,XD-492f,METALLURGY,SETTLER,0,NCC
XD-492f,XD-492f,MANUFACTURING,TECHNICIAN,0,NCC
XD-492f,XD-492f,MANUFACTURING,SETTLER,0,NCC
XD-492f,XD-492f,FUEL_REFINING,SCIENTIST,0,NCC
XD-534b,XD-534b,CONSTRUCTION,SCIENTIST,0,NCC
XD-534b,XD-534b,ELECTRONICS,PIONEER,0,NCC
XD-534b,XD-534b,ELECTRONICS,SETTLER,0,NCC
XD-534b,XD-534b,CHEMISTRY,TECHNICIAN,0,NCC
XD-534b,XD-534b,CHEMISTRY,ENGINEER,0,NCC
XD-534b,XD-534b,CHEMISTRY,SCIENTIST,0,NCC
XD-534b,XD-534b,ELECTRONICS,TECHNICIAN,0,NCC
XD-534b,XD-534b,ELECTRONICS,ENGINEER,0,NCC
XD-534b,XD-534b,ELECTRONICS,SCIENTIST,0,NCC
XD-534b,XD-534b,AGRICULTURE,TECHNICIAN,0,NCC
XD-534b,XD-534b,FOOD_INDUSTRIES,SETTLER,0,NCC
XD-534b,XD-534b,FOOD_INDUSTRIES,TECHNICIAN,0,NCC
XD-534b,XD-534b,FOOD_INDUSTRIES,ENGINEER,0,NCC
XD-534b,XD-534b,FUEL_REFINING,PIONEER,0,NCC
XD-534b,XD-534b,FOOD_INDUSTRIES,PIONEER,0,NCC
XD-534b,XD-534b,AGRICULTURE,SCIENTIST,0,NCC
XD-534b,XD-534b,FUEL_REFINING,ENGINEER,0,NCC
XD-534b,XD-534b,FUEL_REFINING,SCIENTIST,0,NCC
XD-534b,XD-534b,MANUFACTURING,PIONEER,0,NCC
XD-534b,XD-534b,MANUFACTURING,SETTLER,0,NCC
XD-534b,XD-534b,MANUFACTURING,TECHNICIAN,0,NCC
XD-534b,XD-534b,MANUFACTURING,ENGINEER,0,NCC
XD-534b,XD-534b,MANUFACTURING,SCIENTIST,0,NCC
XD-534b,XD-534b,METALLURGY,PIONEER,0,NCC
XD-534b,XD-534b,METALLURGY,SETTLER,0,NCC
XD-534b,XD-534b,METALLURGY,TECHNICIAN,0,NCC
XD-534b,XD-534b,METALLURGY,ENGINEER,0,NCC
XD-534b,XD-534b,METALLURGY,SCIENTIST,0,NCC
XD-534b,XD-534b,RESOURCE_EXTRACTION,PIONEER,0,NCC
XD-534b,XD-534b,RESOURCE_EXTRACTION,SETTLER,0,NCC
XD-534b,XD-534b,RESOURCE_EXTRACTION,TECHNICIAN,0,NCC
XD-534b,XD-534b,RESOURCE_EXTRACTION,ENGINEER,0,NCC
XD-534b,XD-534b,RESOURCE_EXTRACTION,SCIENTIST,0,NCC
XD-534b,XD-534b,AGRICULTURE,SETTLER,0,NCC
XD-534b,XD-534b,AGRICULTURE,PIONEER,0,NCC
XD-534b,XD-534b,FUEL_REFINING,TECHNICIAN,0,NCC
XD-534b,XD-534b,AGRICULTURE,ENGINEER,0,NCC
XD-534b,XD-534b,FUEL_REFINING,SETTLER,0,NCC
XD-534b,XD-534b,FOOD_INDUSTRIES,SCIENTIST,0,NCC
XD-534b,XD-534b,CHEMISTRY,PIONEER,0,NCC
XD-534b,XD-534b,CHEMISTRY,SETTLER,0,NCC
XD-534b,XD-534b,CONSTRUCTION,PIONEER,0,NCC
XD-534b,XD-534b,CONSTRUCTION,SETTLER,0,NCC
XD-534b,XD-534b,CONSTRUCTION,TECHNICIAN,0,NCC
XD-534b,XD-534b,CONSTRUCTION,ENGINEER,0,NCC
XD-534c,XD-534c,ELECTRONICS,SCIENTIST,20,NCC
XD-534c,XD-534c,FOOD_INDUSTRIES,TECHNICIAN,0,NCC
XD-534c,XD-534c,FOOD_INDUSTRIES,PIONEER,0,NCC
XD-534c,XD-534c,RESOURCE_EXTRACTION,SCIENTIST,20,NCC
XD-534c,XD-534c,ELECTRONICS,ENGINEER,20,NCC
XD-534c,XD-534c,ELECTRONICS,TECHNICIAN,0,NCC
XD-534c,XD-534c,ELECTRONICS,SETTLER,0,NCC
XD-534c,XD-534c,ELECTRONICS,PIONEER,0,NCC
XD-534c,XD-534c,CONSTRUCTION,SCIENTIST,20,NCC
XD-534c,XD-534c,CONSTRUCTION,ENGINEER,20,NCC
XD-534c,XD-534c,CONSTRUCTION,TECHNICIAN,0,NCC
XD-534c,XD-534c,CONSTRUCTION,SETTLER,0,NCC
XD-534c,XD-534c,CONSTRUCTION,PIONEER,0,NCC
XD-534c,XD-534c,CHEMISTRY,SCIENTIST,20,NCC
XD-534c,XD-534c,CHEMISTRY,ENGINEER,20,NCC
XD-534c,XD-534c,CHEMISTRY,TECHNICIAN,0,NCC
XD-534c,XD-534c,CHEMISTRY,SETTLER,0,NCC
XD-534c,XD-534c,CHEMISTRY,PIONEER,0,NCC
XD-534c,XD-534c,AGRICULTURE,SCIENTIST,20,NCC
XD-534c,XD-534c,AGRICULTURE,ENGINEER,20,NCC
XD-534c,XD-534c,AGRICULTURE,TECHNICIAN,0,NCC
XD-534c,XD-534c,FOOD_INDUSTRIES,SETTLER,0,NCC
XD-534c,XD-534c,FOOD_INDUSTRIES,ENGINEER,20,NCC
XD-534c,XD-534c,AGRICULTURE,PIONEER,0,NCC
XD-534c,XD-534c,FOOD_INDUSTRIES,SCIENTIST,20,NCC
XD-534c,XD-534c,RESOURCE_EXTRACTION,ENGINEER,20,NCC
XD-534c,XD-534c,RESOURCE_EXTRACTION,TECHNICIAN,0,NCC
XD-534c,XD-534c,RESOURCE_EXTRACTION,SETTLER,0,NCC
XD-534c,XD-534c,RESOURCE_EXTRACTION,PIONEER,0,NCC
XD-534c,XD-534c,METALLURGY,SCIENTIST,20,NCC
XD-534c,XD-534c,METALLURGY,ENGINEER,20,NCC
XD-534c,XD-534c,METALLURGY,TECHNICIAN,0,NCC
XD-534c,XD-534c,METALLURGY,SETTLER,0,NCC
XD-534c,XD-534c,METALLURGY,PIONEER,0,NCC
XD-534c,XD-534c,MANUFACTURING,SCIENTIST,20,NCC
XD-534c,XD-534c,MANUFACTURING,ENGINEER,20,NCC
XD-534c,XD-534c,MANUFACTURING,TECHNICIAN,0,NCC
XD-534c,XD-534c,MANUFACTURING,SETTLER,0,NCC
XD-534c,XD-534c,MANUFACTURING,PIONEER,0,NCC
XD-534c,XD-534c,FUEL_REFINING,SCIENTIST,20,NCC
XD-534c,XD-534c,FUEL_REFINING,ENGINEER,20,NCC
XD-534c,XD-534c,FUEL_REFINING,TECHNICIAN,0,NCC
XD-534c,XD-534c,FUEL_REFINING,SETTLER,0,NCC
XD-534c,XD-534c,FUEL_REFINING,PIONEER,0,NCC
XD-534c,XD-534c,AGRICULTURE,SETTLER,0,NCC
XD-534d,XD-534d,MANUFACTURING,SETTLER,0,NCC
XD-534d,XD-534d,MANUFACTURING,PIONEER,0,NCC
XD-534d,XD-534d,FUEL_REFINING,SCIENTIST,0,NCC
XD-534d,XD-534d,FUEL_REFINING,ENGINEER,0,NCC
XD-534d,XD-534d,FUEL_REFINING,TECHNICIAN,0,NCC
XD-534d,XD-534d,FUEL_REFINING,SETTLER,0,NCC
XD-534d,XD-534d,FUEL_REFINING,PIONEER,0,NCC
XD-534d,XD-534d,AGRICULTURE,SETTLER,0,NCC
XD-534d,XD-534d,RESOURCE_EXTRACTION,PIONEER,0,NCC
XD-534d,XD-534d,ELECTRONICS,SCIENTIST,0,NCC
XD-534d,XD-534d,FOOD_INDUSTRIES,TECHNICIAN,0,NCC
XD-534d,XD-534d,FOOD_INDUSTRIES,PIONEER,0,NCC
XD-534d,XD-534d,RESOURCE_EXTRACTION,SCIENTIST,0,NCC
XD-534d,XD-534d,ELECTRONICS,ENGINEER,0,NCC
XD-534d,XD-534d,ELECTRONICS,TECHNICIAN,0,NCC
XD-534d,XD-534d,ELECTRONICS,SETTLER,0,NCC
XD-534d,XD-534d,ELECTRONICS,PIONEER,0,NCC
XD-534d,XD-534d,CONSTRUCTION,SCIENTIST,0,NCC
XD-534d,XD-534d,CONSTRUCTION,ENGINEER,0,NCC
XD-534d,XD-534d,CONSTRUCTION,TECHNICIAN,0,NCC
XD-534d,XD-534d,CONSTRUCTION,SETTLER,0,NCC
XD-534d,XD-534d,CONSTRUCTION,PIONEER,0,NCC
XD-534d,XD-534d,CHEMISTRY,SCIENTIST,0,NCC
XD-534d,XD-534d,CHEMISTRY,ENGINEER,0,NCC
XD-534d,XD-534d,CHEMISTRY,TECHNICIAN,0,NCC
XD-534d,XD-534d,METALLURGY,SCIENTIST,0,NCC
XD-534d,XD-534d,METALLURGY,ENGINEER,0,NCC
XD-534d,XD-534d,METALLURGY,TECHNICIAN,0,NCC
XD-534d,XD-534d,METALLURGY,SETTLER,0,NCC
XD-534d,XD-534d,METALLURGY,PIONEER,0,NCC
XD-534d,XD-534d,MANUFACTURING,SCIENTIST,0,NCC
XD-534d,XD-534d,CHEMISTRY,SETTLER,0,NCC
XD-534d,XD-534d,CHEMISTRY,PIONEER,0,NCC
XD-534d,XD-534d,AGRICULTURE,SCIENTIST,0,NCC
XD-534d,XD-534d,AGRICULTURE,ENGINEER,0,NCC
XD-534d,XD-534d,AGRICULTURE,TECHNICIAN,0,NCC
XD-534d,XD-534d,FOOD_INDUSTRIES,SETTLER,0,NCC
XD-534d,XD-534d,FOOD_INDUSTRIES,ENGINEER,0,NCC
XD-534d,XD-534d,AGRICULTURE,PIONEER,0,NCC
XD-534d,XD-534d,FOOD_INDUSTRIES,SCIENTIST,0,NCC
XD-534d,XD-534d,RESOURCE_EXTRACTION,ENGINEER,0,NCC
XD-534d,XD-534d,RESOURCE_EXTRACTION,TECHNICIAN,0,NCC
XD-534d,XD-534d,RESOURCE_EXTRACTION,SETTLER,0,NCC
XD-534d,XD-534d,MANUFACTURING,ENGINEER,0,NCC
XD-534d,XD-534d,MANUFACTURING,TECHNICIAN,0,NCC
XG-287a,XG-287a,AGRICULTURE,SCIENTIST,20,NCC
XG-287a,XG-287a,AGRICULTURE,PIONEER,20,NCC
XG-287a,XG-287a,MANUFACTURING,ENGINEER,20,NCC
XG-287a,XG-287a,MANUFACTURING,SCIENTIST,20,NCC
XG-287a,XG-287a,METALLURGY,PIONEER,20,NCC
XG-287a,XG-287a,METALLURGY,SETTLER,20,NCC
XG-287a,XG-287a,METALLURGY,TECHNICIAN,20,NCC
XG-287a,XG-287a,METALLURGY,ENGINEER,20,NCC
XG-287a,XG-287a,ELECTRONICS,PIONEER,20,NCC
XG-287a,XG-287a,ELECTRONICS,SETTLER,20,NCC
XG-287a,XG-287a,ELECTRONICS,TECHNICIAN,20,NCC
XG-287a,XG-287a,ELECTRONICS,ENGINEER,20,NCC
XG-287a,XG-287a,ELECTRONICS,SCIENTIST,20,NCC
XG-287a,XG-287a,FOOD_INDUSTRIES,PIONEER,20,NCC
XG-287a,XG-287a,FOOD_INDUSTRIES,SETTLER,20,NCC
XG-287a,XG-287a,CONSTRUCTION,ENGINEER,20,NCC
XG-287a,XG-287a,CONSTRUCTION,TECHNICIAN,20,NCC
XG-287a,XG-287a,CONSTRUCTION,SETTLER,20,NCC
XG-287a,XG-287a,CONSTRUCTION,PIONEER,20,NCC
XG-287a,XG-287a,CHEMISTRY,SCIENTIST,20,NCC
XG-287a,XG-287a,CHEMISTRY,ENGINEER,20,NCC
XG-287a,XG-287a,CHEMISTRY,TECHNICIAN,20,NCC
XG-287a,XG-287a,CHEMISTRY,SETTLER,20,NCC
XG-287a,XG-287a,FOOD_INDUSTRIES,TECHNICIAN,20,NCC
XG-287a,XG-287a,FOOD_INDUSTRIES,ENGINEER,20,NCC
XG-287a,XG-287a,FOOD_INDUSTRIES,SCIENTIST,20,NCC
XG-287a,XG-287a,FUEL_REFINING,PIONEER,20,NCC
XG-287a,XG-287a,CHEMISTRY,PIONEER,20,NCC
XG-287a,XG-287a,AGRICULTURE,SETTLER,20,NCC
XG-287a,XG-287a,FUEL_REFINING,SETTLER,20,NCC
XG-287a,XG-287a,FUEL_REFINING,TECHNICIAN,20,NCC
XG-287a,XG-287a,FUEL_REFINING,ENGINEER,20,NCC
XG-287a,XG-287a,FUEL_REFINING,SCIENTIST,20,NCC
XG-287a,XG-287a,MANUFACTURING,PIONEER,20,NCC
XG-287a,XG-287a,MANUFACTURING,SETTLER,20,NCC
XG-287a,XG-287a,MANUFACTURING,TECHNICIAN,20,NCC
XG-287a,XG-287a,CONSTRUCTION,SCIENTIST,20,NCC
XG-287a,XG-287a,METALLURGY,SCIENTIST,20,NCC
XG-287a,XG-287a,RESOURCE_EXTRACTION,PIONEER,20,NCC
XG-287a,XG-287a,RESOURCE_EXTRACTION,SETTLER,20,NCC
XG-287a,XG-287a,RESOURCE_EXTRACTION,TECHNICIAN,20,NCC
XG-287a,XG-287a,RESOURCE_EXTRACTION,ENGINEER,20,NCC
XG-287a,XG-287a,RESOURCE_EXTRACTION,SCIENTIST,20,NCC
XG-287a,XG-287a,AGRICULTURE,ENGINEER,20,NCC
XG-287a,XG-287a,AGRICULTURE,TECHNICIAN,20,NCC
XG-326a,XG-326a,METALLURGY,ENGINEER,100,NCC
XG-326a,XG-326a,MANUFACTURING,SCIENTIST,200,NCC
XG-326a,XG-326a,METALLURGY,PIONEER,25,NCC
XG-326a,XG-326a,METALLURGY,SETTLER,25,NCC
XG-326a,XG-326a,METALLURGY,TECHNICIAN,40,NCC
XG-326a,XG-326a,MANUFACTURING,TECHNICIAN,40,NCC
XG-326a,XG-326a,MANUFACTURING,SETTLER,25,NCC
XG-326a,XG-326a,MANUFACTURING,PIONEER,25,NCC
XG-326a,XG-326a,FUEL_REFINING,SCIENTIST,200,NCC
XG-326a,XG-326a,FUEL_REFINING,ENGINEER,100,NCC
XG-326a,XG-326a,FUEL_REFINING,TECHNICIAN,40,NCC
XG-326a,XG-326a,FUEL_REFINING,SETTLER,25,NCC
XG-326a,XG-326a,FUEL_REFINING,PIONEER,25,NCC
XG-326a,XG-326a,FOOD_INDUSTRIES,SCIENTIST,200,NCC
XG-326a,XG-326a,FOOD_INDUSTRIES,ENGINEER,100,NCC
XG-326a,XG-326a,FOOD_INDUSTRIES,TECHNICIAN,40,NCC
XG-326a,XG-326a,FOOD_INDUSTRIES,SETTLER,25,NCC
XG-326a,XG-326a,FOOD_INDUSTRIES,PIONEER,25,NCC
XG-326a,XG-326a,ELECTRONICS,SCIENTIST,200,NCC
XG-326a,XG-326a,ELECTRONICS,ENGINEER,100,NCC
XG-326a,XG-326a,ELECTRONICS,TECHNICIAN,40,NCC
XG-326a,XG-326a,ELECTRONICS,SETTLER,25,NCC
XG-326a,XG-326a,MANUFACTURING,ENGINEER,100,NCC
XG-326a,XG-326a,AGRICULTURE,PIONEER,25,NCC
XG-326a,XG-326a,AGRICULTURE,SETTLER,25,NCC
XG-326a,XG-326a,AGRICULTURE,TECHNICIAN,40,NCC
XG-326a,XG-326a,ELECTRONICS,PIONEER,25,NCC
XG-326a,XG-326a,AGRICULTURE,ENGINEER,100,NCC
XG-326a,XG-326a,AGRICULTURE,SCIENTIST,200,NCC
XG-326a,XG-326a,CHEMISTRY,PIONEER,25,NCC
XG-326a,XG-326a,CHEMISTRY,SETTLER,25,NCC
XG-326a,XG-326a,CHEMISTRY,TECHNICIAN,40,NCC
XG-326a,XG-326a,CHEMISTRY,ENGINEER,100,NCC
XG-326a,XG-326a,CHEMISTRY,SCIENTIST,200,NCC
XG-326a,XG-326a,CONSTRUCTION,PIONEER,25,NCC
XG-326a,XG-326a,CONSTRUCTION,SETTLER,25,NCC
XG-326a,XG-326a,CONSTRUCTION,TECHNICIAN,40,NCC
XG-326a,XG-326a,CONSTRUCTION,ENGINEER,100,NCC
XG-326a,XG-326a,CONSTRUCTION,SCIENTIST,200,NCC
XG-326a,XG-326a,RESOURCE_EXTRACTION,SCIENTIST,200,NCC
XG-326a,XG-326a,RESOURCE_EXTRACTION,ENGINEER,100,NCC
